,Gini
TP-ABa_glp-1,0.0005897435897435897
alpha-ABa_usp-5,0.0005897435897435897
TP-P1_sao-1,0.0005897435897435897
alpha-ABa_C25H3.9,0.0005897435897435897
alpha-P1_cyn-7,0.0005897435897435897
alpha-P1_cyn-4,0.0005897435897435897
TP-ABa_hmg-5,0.0005897435897435897
TP-ABa_cpf-1,0.0005897435897435897
alpha-AB_dars-1,0.0005897435897435897
alpha-ABa_R151.2,0.0005897435897435897
alpha-P1_arf-5,0.0005897435897435897
TP-AB_cebp-2,0.0005897435897435897
alpha-diff2_T09F3.2,0.0005897435897435897
alpha-ABa_ints-11,0.0005897435897435897
alpha-P2_C06H2.7,0.0005897435897435897
alpha-P2_lido-9,0.0005897435897435897
alpha-diff2_nxt-1,0.0005897435897435897
alpha-AB_ceh-38,0.0005897435897435897
alpha-P1_cpf-1,0.0005897435897435897
alpha-P2_spt-5,0.0005897435897435897
TP-P1_mys-1,0.0005897435897435897
TP-P0_Y24F12A.1,0.0005897435897435897
TP-P1_znf-207,0.0005897435897435897
alpha-diff2_npp-10,0.0005897435897435897
TP-P1_cox-4,0.0005897435897435897
alpha-P2_rbm-26,0.0005897435897435897
alpha-AB_klp-16,0.0005897435897435897
TP-P0_Y5F2A.4,0.0005897435897435897
alpha-AB_lap-1,0.0005897435897435897
alpha-P2_tofu-6,0.0005897435897435897
alpha-P1_gyg-2,0.0005897435897435897
alpha-diff2_rsp-4,0.0005897435897435897
alpha-P1_cyb-3,0.0005897435897435897
alpha-ABa_F42A10.5,0.0005897435897435897
alpha-ABa_tads-1,0.0005897435897435897
TP-P2_chaf-1,0.0005897435897435897
alpha-P2_trcs-1,0.0005897435897435897
alpha-diff2_C36B1.11,0.0005897435897435897
alpha-ABa_kdp-1,0.0005897435897435897
alpha-P2_idh-1,0.0005897435897435897
TP-P1_rpl-12,0.0005897435897435897
alpha-diff2_gls-1,0.0005897435897435897
alpha-P2_pen-2,0.0005897435897435897
alpha-P1_K08D12.3,0.0005897435897435897
alpha-P1_bud-13,0.0005897435897435897
alpha-ABa_tba-2,0.0005897435897435897
alpha-P2_pct-1,0.0005897435897435897
alpha-diff2_eif-3.C,0.0005897435897435897
alpha-AB_rla-1,0.0005897435897435897
alpha-diff2_eef-1A.1,0.0005897435897435897
alpha-diff2_C47G2.4,0.0005897435897435897
TP-P0_atp-4,0.0005897435897435897
alpha-diff2_D1054.3,0.0005897435897435897
TP-P2_sel-1,0.0005897435897435897
alpha-P2_rbm-3.2,0.0005897435897435897
alpha-P1_gpaa-1,0.0005897435897435897
alpha-diff2_C17G10.1,0.0005897435897435897
alpha-diff_dars-1,0.0005897435897435897
alpha-diff_efl-1,0.0005897435897435897
TP-P0_capg-1,0.0005897435897435897
TP-ABa_pbs-1,0.0005897435897435897
alpha-diff2_cct-5,0.0005897435897435897
TP-P1_gpaa-1,0.0005897435897435897
alpha-AB_fkb-2,0.0005897435897435897
alpha-diff2_unc-32,0.0005897435897435897
alpha-diff2_F58B3.6,0.0005897435897435897
TP-P1_polk-1,0.0005897435897435897
TP-P1_rsd-2,0.0005897435897435897
alpha-AB_par-5,0.0005897435897435897
TP-ABa_ubr-5,0.0005897435897435897
alpha-ABa_anat-1,0.0005897435897435897
alpha-AB_plk-1,0.0005897435897435897
alpha-P2_puf-5,0.0005897435897435897
alpha-P2_immt-2,0.0005897435897435897
TP-P1_rsp-4,0.0005897435897435897
alpha-P1_T05F1.2,0.0005897435897435897
alpha-diff2_vha-10,0.0005897435897435897
TP-ABa_let-363,0.0005897435897435897
TP-P2_tlk-1,0.0005897435897435897
alpha-P2_Y52B11A.8,0.0005897435897435897
alpha-diff2_thoc-7,0.0005897435897435897
alpha-diff_rei-1,0.0005870629370629372
TP-ABa_hxk-1,0.0005857226107226108
alpha-AB_sna-1,0.000584126984126984
TP-ABa_mdt-26,0.000584126984126984
alpha-diff2_met-2,0.0005841269841269839
alpha-P1_swsn-7,0.0005841269841269839
alpha-P1_tag-153,0.0005841269841269839
alpha-AB_rbm-3.2,0.0005830419580419581
alpha-diff_hmg-3,0.000580808080808081
TP-P0_F12F6.1,0.000580808080808081
alpha-P1_atp-5,0.000580808080808081
alpha-diff2_cdc-48.2,0.0005808080808080809
alpha-ABa_tlk-1,0.0005808080808080809
alpha-AB_pafo-1,0.0005808080808080809
alpha-P2_pnk-1,0.0005808080808080809
TP-P0_F53F4.11,0.0005808080808080809
TP-ABa_sws-1,0.0005808080808080809
alpha-ABa_arp-6,0.0005808080808080809
alpha-P2_ddx-15,0.0005808080808080809
alpha-P2_prpf-4,0.0005808080808080809
alpha-AB_W05F2.6,0.0005808080808080809
alpha-P1_unc-71,0.0005808080808080809
TP-ABa_rpn-8,0.0005808080808080809
TP-P0_lmn-1,0.0005790209790209791
alpha-AB_Y67H2A.2,0.0005790209790209791
alpha-ABa_snrp-40.1,0.0005790209790209791
alpha-P1_pdha-1,0.0005790209790209791
TP-AB_pdtf-1,0.000575
alpha-diff2_Y45G5AM.7,0.000575
alpha-AB_cdl-1,0.000575
alpha-diff2_pbs-7,0.0005749999999999999
alpha-diff_soap-1,0.0005644688644688646
alpha-ABa_pen-2,0.0005628306878306879
alpha-diff_tost-1,0.000560894660894661
TP-ABa_skr-2,0.0005600649350649353
TP-P0_rpb-4,0.0005600649350649353
alpha-P1_mdt-8,0.0005600649350649353
alpha-diff_ZK1127.3,0.0005600649350649353
TP-AB_cyk-4,0.0005511834319526628
TP-AB_thoc-3,0.0005511834319526628
alpha-P1_app-1,0.0005488636363636362
TP-P1_mcm-2,0.0005476190476190475
alpha-AB_spe-48,0.0005307692307692308
alpha-diff_ctnb-1,0.0005146853146853147
TP-AB_W07E11.1,0.0004842105263157897
alpha-P2_smn-1,0.0004842105263157897
alpha-ABa_K06H7.7,0.00048421052631578967
alpha-AB_wdr-20,0.00048421052631578967
TP-P0_F01F1.11,0.00048421052631578967
alpha-ABa_mex-5,0.00048421052631578967
TP-P0_deps-1,0.00048421052631578967
TP-P2_T03F6.3,0.00048421052631578967
TP-P0_abcf-1,0.00048421052631578967
alpha-diff_arp-6,0.00048421052631578967
TP-ABa_lmn-1,0.00048421052631578967
TP-P0_htp-3,0.00048421052631578967
alpha-diff2_abcf-2,0.00048421052631578967
TP-AB_gcna-1,0.00048421052631578967
alpha-diff2_thk-1,0.00048421052631578967
TP-P1_fubl-1,0.00048421052631578967
alpha-AB_K02C4.3,0.00048421052631578967
alpha-P1_Y57E12AL.1,0.00048421052631578967
TP-P2_Y53C10A.6,0.00048421052631578967
TP-AB_thoc-7,0.0004842105263157894
TP-P0_F53C11.5,0.0004842105263157894
TP-P2_gpaa-1,0.0004842105263157894
alpha-ABa_C37C3.9,0.00048271604938271613
alpha-P2_npp-2,0.00042592592592592606
TP-ABa_knl-2,0.00042592592592592606
TP-P2_F42A10.5,0.00042592592592592606
TP-P2_cdc-5L,0.00042592592592592606
alpha-diff_K07A1.1,0.00042592592592592606
alpha-P2_F44G4.2,0.00042592592592592606
TP-AB_neg-1,0.00042592592592592606
alpha-P1_T13F2.2,0.000425925925925926
alpha-diff2_cbd-1,0.000425925925925926
TP-P2_F25B5.6,0.000425925925925926
TP-ABa_T22C1.6,0.000425925925925926
TP-P0_npp-9,0.000425925925925926
TP-P0_K04F10.7,0.000425925925925926
TP-P2_bet-1,0.000425925925925926
alpha-diff_cox-6B,0.000425925925925926
TP-P0_cdc-25.3,0.000425925925925926
alpha-ABa_gld-3,0.000425925925925926
alpha-P1_ufd-3,0.000425925925925926
alpha-P1_snap-1,0.000425925925925926
TP-P2_cox-6A,0.000425925925925926
TP-ABa_hrdl-1,0.000425925925925926
alpha-P1_rnf-1,0.000425925925925926
TP-P0_nol-56,0.000425925925925926
alpha-diff2_plk-1,0.000425925925925926
alpha-P2_ubc-9,0.000425925925925926
TP-AB_C50E3.12,0.000425925925925926
alpha-P2_rei-1,0.000425925925925926
alpha-ABa_larp-5,0.000425925925925926
alpha-AB_ctc-1,0.000425925925925926
TP-P0_eef-1G,0.000425925925925926
TP-ABa_F33H2.2,0.000425925925925926
TP-P1_D1054.3,0.000425925925925926
TP-AB_lonp-1,0.000425925925925926
alpha-diff2_B0361.9,0.000425925925925926
alpha-diff2_fbxa-215,0.00042592592592592595
TP-P2_cku-80,0.00042592592592592595
alpha-P2_cchl-1,0.00042592592592592595
TP-ABa_rpl-19,0.00042592592592592595
TP-AB_mex-1,0.00042592592592592595
TP-P2_cpt-1,0.00042592592592592595
alpha-P2_pmlr-1,0.0004244521337946945
alpha-P1_csn-1,0.0004244521337946944
TP-P0_lag-1,0.0004244521337946944
alpha-diff2_F35G12.7,0.0004244521337946944
TP-ABa_snpc-3.4,0.0004244521337946944
TP-P2_B0041.8,0.0004244521337946944
TP-P0_cec-3,0.0004244521337946944
alpha-ABa_tftc-3,0.0004244521337946944
alpha-P1_ant-1.1,0.0004244521337946944
alpha-ABa_cgt-3,0.0004244521337946944
TP-ABa_rsp-3,0.0004244521337946944
alpha-diff2_ergo-1,0.0004088888888888888
alpha-diff2_prdx-3,0.0004088888888888888
alpha-P1_pigv-1,0.0004088888888888888
TP-P1_uaf-1,0.0003955026455026455
alpha-diff2_ubq-1,0.0003955026455026455
TP-P2_plk-1,0.0003865546218487396
TP-P2_pen-2,0.0003865546218487396
TP-ABa_nono-1,0.0003865546218487396
alpha-AB_npp-22,0.0003865546218487396
alpha-P1_sna-1,0.0003865546218487396
TP-AB_ant-1.1,0.0003865546218487396
TP-P0_Y69A2AR.18,0.0003865546218487396
alpha-AB_nfyc-1,0.0003865546218487396
TP-P0_C08F8.3,0.0003865546218487396
TP-P1_pkc-3,0.0003865546218487396
TP-P2_ubr-5,0.0003865546218487396
TP-P1_Y49E10.4,0.0003865546218487396
TP-P2_dnj-18,0.0003865546218487396
alpha-diff_C01G6.5,0.0003865546218487396
TP-P2_hxk-1,0.0003865546218487396
alpha-P1_pqn-59,0.0003865546218487396
alpha-ABa_C36B1.11,0.0003865546218487396
alpha-diff_T20B12.7,0.0003865546218487396
alpha-P2_Y37E11AL.3,0.0003865546218487396
TP-ABa_gfi-2,0.0003865546218487396
alpha-P2_thoc-7,0.0003865546218487396
alpha-P2_Y57A10A.13,0.0003865546218487396
TP-AB_gad-1,0.0003865546218487396
TP-ABa_Y55F3BR.1,0.0003865546218487396
TP-P2_wbp-11,0.0003865546218487396
TP-AB_pph-4.2,0.0003865546218487396
alpha-ABa_mboa-6,0.00038655462184873955
alpha-diff_akir-1,0.00038655462184873955
alpha-diff_let-721,0.00038655462184873955
alpha-diff2_npp-12,0.00038655462184873955
alpha-ABa_Y69A2AR.1,0.00038655462184873955
alpha-P2_set-4,0.00038655462184873955
alpha-diff_cpg-8,0.00038655462184873955
alpha-AB_lonp-1,0.00038655462184873955
alpha-diff_F58B3.4,0.00038655462184873955
alpha-AB_aldo-2,0.00038655462184873955
alpha-ABa_dif-1,0.00038655462184873955
alpha-ABa_rpa-2,0.00038655462184873955
alpha-diff2_eaf-1,0.00038655462184873955
alpha-diff2_pyk-1,0.00038655462184873955
alpha-P2_iglr-2,0.00038655462184873955
alpha-diff2_hcp-4,0.00038655462184873955
alpha-diff2_nbet-1,0.00038655462184873955
alpha-diff2_T05F1.4,0.00038655462184873955
alpha-diff2_cpg-8,0.00038655462184873955
alpha-AB_rps-1,0.00038655462184873955
alpha-P2_npp-19,0.00038655462184873955
alpha-diff2_prpf-4,0.00038655462184873955
alpha-diff_edc-3,0.00038655462184873955
alpha-ABa_ama-1,0.00038655462184873955
alpha-diff_ubc-9,0.00038655462184873955
alpha-P2_ztf-8,0.00038655462184873955
alpha-diff_mel-26,0.00038655462184873955
alpha-ABa_ify-1,0.00038655462184873955
alpha-P2_wdr-48,0.00038655462184873955
alpha-P2_rsa-2,0.00038655462184873955
alpha-P2_plp-1,0.00038655462184873955
alpha-diff_F12F6.7,0.00038655462184873955
alpha-P1_eaf-1,0.00038655462184873955
alpha-AB_hrpu-1,0.00038655462184873955
alpha-P2_rfc-1,0.00038655462184873955
alpha-P2_dnj-23,0.00038655462184873955
alpha-P2_W05F2.3,0.00038655462184873955
alpha-P2_rla-0,0.00038655462184873955
alpha-ABa_usip-1,0.00038655462184873955
alpha-P2_F19B6.1,0.00038655462184873955
alpha-P2_T25G3.3,0.00038655462184873955
alpha-diff2_ant-1.1,0.00038655462184873955
alpha-diff_Y49E10.4,0.00038655462184873955
alpha-diff_txl-1,0.00038655462184873955
alpha-diff_trap-4,0.00038655462184873955
alpha-P1_F23A7.8,0.00038655462184873955
alpha-ABa_F22E5.17,0.00038655462184873955
alpha-diff_ech-1.2,0.00038655462184873955
alpha-diff_lin-61,0.00038655462184873955
alpha-diff_B0495.7,0.00038655462184873955
alpha-ABa_Y110A2AR.1,0.00038655462184873955
alpha-diff_rab-10,0.00038655462184873955
alpha-P2_cee-1,0.00038655462184873955
alpha-P2_lid-1,0.00038655462184873955
alpha-ABa_pqn-51,0.00038655462184873955
alpha-P1_exo-1,0.00038655462184873955
TP-ABa_pdha-1,0.00038655462184873955
TP-P1_B0303.3,0.00038655462184873955
alpha-P1_cyn-3,0.00038655462184873955
TP-P0_F22D6.2,0.00038655462184873955
TP-P2_Y37E3.1,0.00038655462184873955
TP-AB_cec-5,0.00038655462184873955
TP-P1_pqn-87,0.00038655462184873955
TP-AB_rbpl-1,0.00038655462184873955
TP-P0_snrp-40.1,0.00038655462184873955
TP-P1_cyb-2.2,0.00038655462184873955
TP-P0_ztf-7,0.00038655462184873955
TP-P2_ints-9,0.00038655462184873955
TP-P2_mog-2,0.00038655462184873955
alpha-P1_asg-1,0.00038655462184873955
alpha-P1_bub-1,0.00038655462184873955
TP-P2_trap-1,0.00038655462184873955
TP-AB_rpt-2,0.00038655462184873955
TP-P0_parp-2,0.00038655462184873955
TP-ABa_fath-1,0.00038655462184873955
TP-P1_sca-1,0.00038655462184873955
TP-P0_F56C9.10,0.00038655462184873955
TP-AB_dnj-11,0.00038655462184873955
TP-AB_drr-2,0.00038655462184873955
TP-P2_W08E12.7,0.00038655462184873955
TP-P2_xpo-2,0.00038655462184873955
TP-P0_C13F10.7,0.00038655462184873955
TP-ABa_F54D5.2,0.00038655462184873955
TP-P0_mix-1,0.00038655462184873955
TP-AB_rmd-2,0.00038655462184873955
TP-AB_hmg-12,0.00038655462184873955
TP-P2_wdr-37,0.00038655462184873955
TP-P0_K07A1.17,0.00038655462184873955
TP-P0_epg-6,0.00038655462184873955
TP-P0_F40F8.11,0.00038655462184873955
TP-AB_npp-22,0.00038655462184873955
TP-P1_npp-13,0.00038655462184873955
TP-ABa_cku-80,0.00038655462184873955
TP-P1_sec-11,0.00038655462184873955
TP-AB_lgg-1,0.00038655462184873955
TP-AB_F19B6.1,0.00038655462184873955
TP-ABa_bath-42,0.00038655462184873955
TP-ABa_sel-10,0.00038655462184873955
TP-P2_hmg-1.1,0.00038655462184873955
alpha-ABa_his-37,0.00038504464285714287
TP-P2_rad-23,0.0003850446428571428
alpha-diff_orc-3,0.0003850446428571428
TP-P2_emc-1,0.0003850446428571428
alpha-diff2_moag-4,0.0003833333333333334
alpha-diff2_neg-1,0.0003833333333333334
TP-P0_cgh-1,0.00037743589743589753
TP-ABa_ints-9,0.0003774358974358975
alpha-ABa_Y47H9C.8,0.00037581699346405235
TP-P1_hcp-1,0.0003758169934640523
TP-P1_tag-30,0.0003758169934640523
TP-AB_hpo-19,0.0003758169934640523
TP-P1_pbs-1,0.0003758169934640523
TP-P2_pqn-59,0.0003758169934640523
alpha-P1_cpg-4,0.0003758169934640523
TP-AB_C34D4.4,0.0003758169934640523
alpha-P1_air-1,0.0003758169934640523
alpha-P1_C43E11.12,0.0003758169934640523
TP-AB_nduo-4,0.00035937500000000005
TP-P0_lin-5,0.00035937500000000005
alpha-diff2_akir-1,0.00035937500000000005
TP-AB_mec-15,0.00035937500000000005
TP-P2_gen-1,0.00035937500000000005
alpha-P1_ire-1,0.00035937500000000005
TP-P2_znf-598,0.00035937500000000005
alpha-P1_F10D11.2,0.00035937500000000005
TP-ABa_pir-1,0.00035937500000000005
alpha-P1_F40F8.1,0.00035937500000000005
TP-AB_gut-2,0.00035937500000000005
alpha-diff2_grp-1,0.00035937500000000005
TP-P2_rsp-7,0.00035937500000000005
TP-P2_egl-45,0.00035937500000000005
alpha-P1_prp-8,0.00035937500000000005
TP-P2_asg-1,0.00035937500000000005
TP-AB_fntb-1,0.00035937500000000005
alpha-P2_lonp-1,0.00035937500000000005
TP-P2_F58B3.4,0.00035937500000000005
TP-P1_trcs-1,0.00035937500000000005
alpha-P2_tre-1,0.00035937500000000005
alpha-P1_D1054.3,0.00035937500000000005
TP-AB_patr-1,0.00035937500000000005
alpha-P2_C39E9.12,0.00035937500000000005
alpha-P1_fubl-4,0.00035937500000000005
alpha-ABa_div-1,0.00035937500000000005
TP-AB_npp-5,0.00035937500000000005
alpha-ABa_prp-8,0.00035937500000000005
alpha-P1_com-1,0.00035937500000000005
alpha-AB_act-1,0.00035937500000000005
alpha-P2_hrdl-1,0.00035937500000000005
alpha-diff2_nduo-1,0.00035937500000000005
alpha-P1_prdx-2,0.00035937500000000005
TP-P0_tbc-3,0.000359375
TP-P0_F37B12.3,0.000359375
alpha-AB_C14C10.5,0.000359375
alpha-diff2_tbb-2,0.000359375
alpha-AB_wee-1.3,0.000359375
alpha-diff2_fntb-1,0.000359375
alpha-AB_skp-1,0.000359375
TP-P0_pqn-59,0.000359375
alpha-P1_lir-1,0.000359375
TP-P0_swsn-9,0.000359375
alpha-diff_cdc-25.1,0.000359375
alpha-diff2_glp-1,0.000359375
alpha-diff2_hil-4,0.000359375
alpha-AB_Y56A3A.22,0.000359375
TP-P0_lin-52,0.000359375
TP-ABa_hoe-1,0.000359375
alpha-ABa_daf-15,0.000359375
alpha-diff2_lsm-3,0.000359375
alpha-diff2_mec-15,0.000359375
alpha-P1_gld-4,0.000359375
alpha-ABa_erd-2.1,0.000359375
TP-P0_prpf-4,0.000359375
alpha-diff_dlc-1,0.000359375
alpha-P1_mcm-4,0.000359375
alpha-P1_rskd-1,0.000359375
alpha-AB_K05C4.7,0.000359375
alpha-AB_ddx-17,0.000359375
alpha-AB_abts-1,0.000359375
TP-P0_plrg-1,0.000359375
alpha-P1_lea-1,0.000359375
TP-P1_bub-3,0.000359375
alpha-diff2_rnr-1,0.000359375
alpha-diff2_T24H7.2,0.000359375
alpha-AB_C35A5.8,0.000359375
alpha-diff2_unc-59,0.000359375
TP-P0_ekl-5,0.000359375
alpha-diff2_unc-71,0.000359375
alpha-P1_atp-4,0.000359375
alpha-diff2_chaf-1,0.000359375
TP-P0_bra-2,0.000359375
TP-AB_isp-1,0.000359375
alpha-P1_orc-3,0.000359375
TP-P0_cec-5,0.000359375
TP-P0_gpaa-1,0.000359375
alpha-P1_cic-1,0.000359375
alpha-P1_cus-2,0.000359375
TP-AB_F33H2.2,0.000359375
alpha-ABa_M110.3,0.000359375
alpha-P1_Y55F3BR.1,0.000359375
alpha-ABa_ddb-1,0.000359375
alpha-diff2_Y39B6A.13,0.000359375
alpha-P1_T10B11.8,0.000359375
alpha-ABa_C56A3.4,0.000359375
TP-P0_C42C1.8,0.000359375
TP-ABa_ape-1,0.000359375
alpha-ABa_F12F6.1,0.000359375
alpha-P1_H04M03.3,0.000359375
TP-P0_sld-2,0.000359375
TP-P1_parp-2,0.000359375
alpha-diff2_acin-1,0.000359375
alpha-P1_Y67H2A.2,0.000359375
TP-ABa_cox-6A,0.000359375
alpha-P1_C49H3.3,0.000359375
alpha-P1_lonp-1,0.000359375
alpha-ABa_eco-1,0.000359375
TP-P0_D2005.4,0.000359375
TP-P0_F23A7.8,0.000359375
alpha-ABa_attf-2,0.000359375
alpha-diff2_pdha-1,0.000359375
TP-P0_hsp-110,0.000359375
alpha-P1_hil-4,0.000359375
alpha-AB_msh-2,0.000359375
alpha-P1_prdx-3,0.000359375
alpha-AB_rba-1,0.000359375
alpha-P1_gln-6,0.000359375
TP-P1_gpdh-2,0.000359375
TP-P1_K07A12.1,0.000359375
alpha-AB_pnk-1,0.000359375
TP-AB_W06B4.1,0.000359375
alpha-AB_pen-2,0.000359375
alpha-ABa_sin-3,0.000359375
alpha-AB_pas-6,0.000359375
TP-ABa_ekl-5,0.000359375
alpha-diff2_trap-2,0.000359375
TP-P1_abts-1,0.000359375
TP-AB_moag-4,0.000359375
TP-P0_prmt-9,0.000359375
TP-ABa_patr-1,0.000359375
TP-AB_spsb-2,0.000359375
alpha-AB_rpb-2,0.000359375
TP-ABa_allo-1,0.000359375
alpha-diff2_ubr-5,0.000359375
alpha-AB_hcp-1,0.000359375
alpha-AB_nrde-4,0.000359375
alpha-diff2_rpa-2,0.000359375
alpha-AB_egl-45,0.000359375
TP-ABa_math-33,0.000359375
alpha-AB_dpy-30,0.000359375
alpha-AB_div-1,0.000359375
alpha-ABa_pig-1,0.000359375
TP-ABa_rnp-4,0.000359375
alpha-diff2_gtbp-1,0.000359375
TP-P0_his-72,0.000359375
TP-P0_vha-13,0.000359375
alpha-diff_rpn-8,0.000359375
TP-AB_gdh-1,0.000359375
alpha-diff_T13F2.2,0.000359375
TP-P2_pccb-1,0.000359375
alpha-P2_bli-4,0.000359375
TP-P2_F55A12.5,0.000359375
alpha-P2_R148.4,0.000359375
alpha-P2_B0511.7,0.000359375
alpha-P1_pqn-51,0.000359375
alpha-P2_leo-1,0.000359375
alpha-P2_B0393.3,0.000359375
TP-AB_ran-3,0.000359375
alpha-diff_tag-153,0.000359375
TP-AB_rgr-1,0.000359375
alpha-P2_C50B6.3,0.000359375
TP-AB_rsd-2,0.000359375
TP-P1_F25H8.1,0.000359375
alpha-P1_F14H3.6,0.000359375
TP-P2_C06H2.7,0.000359375
TP-ABa_lgg-1,0.000359375
TP-ABa_dib-1,0.000359375
TP-P1_fubl-2,0.000359375
TP-ABa_F23A7.8,0.000359375
alpha-P2_csn-2,0.000359375
alpha-diff_teg-4,0.000359375
alpha-P1_ptr-2,0.000359375
TP-P2_ire-1,0.000359375
alpha-P2_C43E11.12,0.000359375
TP-P2_T07C4.3,0.000359375
TP-P2_hcp-2,0.000359375
TP-AB_let-99,0.000359375
TP-P2_wago-1,0.000359375
TP-P2_gpdh-2,0.000359375
TP-ABa_let-99,0.000359375
alpha-ABa_Y53C10A.6,0.000359375
TP-AB_klc-1,0.000359375
alpha-ABa_gtf-2F2,0.000359375
alpha-P1_smu-2,0.000359375
TP-P2_soap-1,0.000359375
alpha-diff_F22E5.17,0.000359375
alpha-ABa_otub-4,0.000359375
alpha-P2_thoc-2,0.000359375
alpha-diff_rpl-10,0.000359375
TP-AB_cyn-3,0.000359375
alpha-diff_cir-1,0.000359375
TP-P2_pcca-1,0.000359375
TP-P2_let-858,0.000359375
alpha-diff_erfa-3,0.000359375
alpha-P1_fubl-1,0.000359375
alpha-P2_F27D4.4,0.000359375
alpha-P2_abcf-2,0.000359375
TP-P2_nuo-1,0.000359375
alpha-diff_C18E9.2,0.000359375
TP-P2_ZK353.9,0.000359375
TP-AB_chdp-1,0.000359375
alpha-AB_ani-2,0.000359375
TP-P2_srp-7,0.000359375
TP-P2_com-1,0.000359375
TP-P1_gen-1,0.000359375
TP-ABa_bet-1,0.000359375
TP-P0_ape-1,0.000359375
alpha-P1_ubc-25,0.000359375
TP-P2_rsd-6,0.000359375
TP-P0_bub-1,0.000359375
alpha-P2_wago-1,0.000359375
TP-ABa_pig-1,0.000359375
TP-AB_C35D10.1,0.000359375
TP-P2_ntl-2,0.000359375
TP-ABa_lst-1,0.000359375
TP-AB_tba-1,0.000359375
TP-P0_R53.4,0.00035777777777777793
alpha-P2_capg-1,0.00035777777777777793
TP-P2_spcs-2,0.00035777777777777793
TP-P2_par-5,0.0003577777777777779
alpha-AB_M05D6.2,0.0003577777777777779
TP-P2_let-363,0.0003577777777777779
alpha-P1_C01G6.5,0.0003577777777777779
alpha-P2_daz-1,0.0003577777777777779
alpha-AB_mut-7,0.0003577777777777779
alpha-diff_dad-1,0.0003577777777777779
alpha-diff2_idhg-1,0.0003577777777777779
alpha-P1_mrp-7,0.0003577777777777779
alpha-P2_T02G6.5,0.0003574203574203574
alpha-ABa_T24B8.3,0.0003574203574203574
alpha-AB_yop-1,0.0003559523809523811
alpha-AB_ret-1,0.0003559523809523811
TP-P0_tlk-1,0.00035595238095238106
TP-P1_cam-1,0.00035595238095238106
alpha-P2_got-2.2,0.00035595238095238106
alpha-diff2_B0205.8,0.00035595238095238106
TP-ABa_syp-4,0.00035595238095238106
alpha-P2_D2030.7,0.00035204081632653065
TP-P1_nuo-4,0.00035204081632653065
alpha-diff2_daf-41,0.00035204081632653065
alpha-diff2_csn-3,0.00035204081632653065
alpha-AB_F14D7.2,0.00035204081632653065
alpha-diff_ztf-25,0.00035204081632653065
alpha-AB_orc-3,0.0003407407407407409
TP-ABa_pfd-6,0.0003407407407407409
TP-P1_pab-1,0.0003407407407407409
alpha-ABa_mdf-2,0.0003407407407407409
TP-P1_clec-91,0.0003407407407407409
alpha-ABa_glh-2,0.0003407407407407409
alpha-diff_W05F2.6,0.0003407407407407409
TP-ABa_swsn-7,0.0003407407407407409
alpha-P2_anat-1,0.0003407407407407409
TP-AB_syf-2,0.0003407407407407409
alpha-P1_rla-0,0.0003407407407407409
TP-P1_vps-26,0.0003407407407407409
alpha-AB_dnc-3,0.0003407407407407409
alpha-ABa_rsp-3,0.0003407407407407409
TP-ABa_pfs-2,0.0003407407407407409
alpha-P1_rpt-5,0.0003407407407407409
alpha-ABa_prom-1,0.0003407407407407409
alpha-ABa_ptr-2,0.0003407407407407409
alpha-diff2_ZC308.4,0.0003407407407407409
alpha-P2_otub-4,0.0003407407407407409
TP-P0_air-2,0.0003407407407407409
TP-P2_spn-4,0.0003407407407407409
TP-P0_oma-2,0.0003407407407407409
TP-P1_vps-39,0.0003407407407407409
TP-P1_bub-1,0.0003407407407407409
TP-P2_zfp-2,0.0003407407407407409
TP-P2_C18E9.2,0.00034074074074074085
alpha-diff_D2030.8,0.00034074074074074085
alpha-P1_pmlr-1,0.00034074074074074085
alpha-P1_txl-1,0.00034074074074074085
TP-P1_snr-4,0.00034074074074074085
TP-AB_npp-11,0.00034074074074074085
TP-ABa_zfp-2,0.00034074074074074085
TP-AB_F21D5.1,0.00034074074074074085
TP-P2_rap-1,0.00034074074074074085
TP-P0_hpo-19,0.00034074074074074085
TP-P0_spt-16,0.00034074074074074085
TP-ABa_cope-1,0.00034074074074074085
TP-AB_ZK484.3,0.00034074074074074085
TP-P2_R53.4,0.00034074074074074085
alpha-ABa_czw-1,0.00034074074074074085
alpha-diff2_fipp-1,0.00034074074074074085
TP-P2_C01G6.5,0.00034074074074074085
alpha-ABa_stt-3,0.00034074074074074085
TP-AB_uaf-1,0.00034074074074074085
TP-P0_Y47G6A.25,0.00034074074074074085
TP-P0_vps-20,0.00034074074074074085
alpha-ABa_C05C10.5,0.00034074074074074085
TP-P2_F52B5.7,0.00034074074074074085
alpha-P1_Y69A2AR.18,0.00034074074074074085
alpha-P2_B0041.8,0.00034074074074074085
TP-P2_pbs-3,0.00034074074074074085
alpha-ABa_K04C2.3,0.00034074074074074085
TP-ABa_rif-1.1,0.00034074074074074085
alpha-ABa_C55A6.1,0.00034074074074074085
alpha-diff_W01G7.4,0.00034074074074074085
alpha-ABa_F26H9.5,0.00034074074074074085
alpha-P1_ZK1127.3,0.00034074074074074085
TP-ABa_art-1,0.00034074074074074085
alpha-P2_sdhb-1,0.00034074074074074085
TP-P0_ZK688.5,0.00034074074074074085
alpha-ABa_F46B6.5,0.00034074074074074085
alpha-P2_hint-1,0.00034074074074074085
TP-P2_dkc-1,0.00034074074074074085
TP-ABa_ccdc-55,0.00034074074074074085
